# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20191121,    5,   90,   50,   50,   90,   21,     ,    7,    0,    0,    0,    0,10114,   50,    8,   90,   10,    7,    0,    0,    0,    0,    0
  240,20191121,    6,  100,   50,   60,   80,   22,    3,    5,    0,    0,    0,    0,10111,   56,    8,   88,   10,    7,    0,    0,    0,    0,    0
  240,20191121,    7,   80,   60,   60,   90,   19,     ,    3,    0,    0,    0,    0,10107,   56,    8,   89,   10,    7,    0,    0,    0,    0,    0
  240,20191121,    8,  100,   50,   50,   80,   21,     ,    4,    0,    3,    0,    0,10107,   56,    8,   88,   10,    7,    0,    0,    0,    0,    0
  240,20191121,    9,   90,   50,   60,   90,   24,     ,    7,    0,   15,    0,    0,10101,   56,    8,   88,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   10,   90,   50,   40,   80,   30,     ,   10,    0,   40,    0,    0,10097,   57,    8,   86,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   11,   90,   50,   40,   80,   35,     ,   13,    0,   55,    0,    0,10089,   58,    8,   85,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   12,   90,   50,   50,   70,   40,   14,   14,    3,   56,    0,    0,10079,   59,    8,   83,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   13,   90,   50,   50,   80,   44,     ,   17,    0,   51,    0,    0,10071,   59,    7,   82,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   14,  100,   40,   40,   70,   46,     ,   17,    2,   39,    0,    0,10068,   60,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   15,  100,   40,   40,   60,   42,     ,   16,   10,   31,    0,    0,10064,   60,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   16,  120,   40,   30,   50,   35,     ,   12,    0,    3,    0,    0,10066,   61,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   17,  120,   40,   40,   60,   33,     ,   10,    0,    0,    0,    0,10063,   62,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   18,  110,   40,   30,   60,   27,   12,   12,    0,    0,    0,    0,10060,   60,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   19,  110,   30,   30,   50,   27,     ,   13,    0,    0,    0,    0,10057,   60,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   20,  110,   40,   40,   50,   32,     ,   16,    0,    0,    0,    0,10053,   60,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   21,  120,   40,   40,   60,   35,     ,   19,    0,    0,    0,    0,10053,   60,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191121,   22,  120,   30,   30,   50,   30,     ,   18,    0,    0,    0,    0,10050,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   23,  110,   30,   30,   50,   28,     ,   18,    0,    0,    0,    0,10046,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191121,   24,  110,   30,   30,   50,   33,   14,   23,    0,    0,    0,    0,10041,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191122,    1,  130,   30,   40,   60,   33,     ,   23,    0,    0,    0,    0,10040,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191122,    2,  130,   50,   40,   60,   41,     ,   28,    0,    0,    0,    0,10038,   60,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20191122,    3,  140,   40,   40,   60,   44,     ,   31,    0,    0,    0,    0,10035,   60,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20191122,    4,  140,   40,   50,   70,   49,     ,   34,    0,    0,    0,   -1,10036,   61,    8,   90,   51,    7,    0,    1,    0,    0,    0
  240,20191122,    5,  140,   50,   50,   70,   52,     ,   38,    0,    0,    0,   -1,10034,   61,    7,   90,   51,    7,    0,    1,    0,    0,    0
  240,20191122,    6,  140,   50,   50,   80,   55,   18,   40,    0,    0,    0,   -1,10036,   63,    7,   90,   23,    7,    0,    1,    0,    0,    0
  240,20191122,    7,  150,   50,   60,   80,   60,     ,   45,    0,    0,    0,    0,10037,   64,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191122,    8,  150,   60,   60,   90,   63,     ,   50,    0,    3,    0,   -1,10039,   60,    8,   91,   57,    7,    0,    1,    0,    0,    0
  240,20191122,    9,  150,   50,   50,   80,   68,     ,   55,    0,   14,    3,    1,10040,   61,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20191122,   10,  150,   60,   70,  100,   76,     ,   57,    2,   40,    0,    0,10036,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   11,  150,   70,   70,  100,   91,     ,   62,   10,   85,    0,    0,10034,   70,    1,   82,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   12,  150,   70,   70,  100,   99,   46,   65,   10,   90,    0,    0,10030,   75,    4,   79,    3,    7,    0,    0,    0,    0,    0
  240,20191122,   13,  150,   70,   70,  100,  102,     ,   60,   10,   88,    0,    0,10029,   75,    6,   75,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   14,  140,   60,   50,  100,   99,     ,   61,    8,   54,    0,    0,10029,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   15,  110,   40,   50,   70,   91,     ,   57,    7,   34,    0,    0,10026,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   16,  110,   50,   50,   70,   81,     ,   52,    0,    3,    0,    0,10026,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   17,  120,   60,   60,   90,   72,     ,   49,    0,    0,    0,    0,10030,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   18,  110,   60,   60,   80,   65,   54,   46,    0,    0,    0,    0,10028,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   19,  100,   50,   50,   80,   59,     ,   44,    0,    0,    0,    0,10024,   65,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   20,  100,   50,   50,   70,   56,     ,   40,    0,    0,    0,    0,10019,   64,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   21,  100,   50,   50,   70,   56,     ,   38,    0,    0,    0,    0,10018,   64,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   22,  100,   50,   50,   80,   53,     ,   36,    0,    0,    0,    0,10013,   63,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   23,  100,   60,   50,   90,   54,     ,   37,    0,    0,    0,    0,10007,   63,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191122,   24,  100,   60,   60,   90,   59,   41,   37,    0,    0,    0,    0,10004,   68,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    1,  110,   60,   50,   90,   58,     ,   33,    0,    0,    0,    0,10002,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    2,   80,   50,   70,  100,   55,     ,   34,    0,    0,    0,    0, 9986,   67,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    3,  110,   60,   60,  110,   54,     ,   29,    0,    0,    0,    0, 9993,   64,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    4,  100,   50,   50,   90,   51,     ,   25,    0,    0,    0,    0, 9989,   60,    6,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    5,  100,   50,   40,   90,   47,     ,   23,    0,    0,    0,    0, 9988,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    6,   90,   50,   50,   80,   46,   38,   22,    0,    0,    0,    0, 9987,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    7,   80,   40,   50,   70,   46,     ,   23,    0,    0,    0,    0, 9989,   61,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    8,   80,   50,   50,   70,   49,     ,   25,    0,    1,    0,    0, 9990,   63,    7,   84,     ,    5,    0,    0,    0,    0,    0
  240,20191123,    9,   80,   50,   50,   90,   54,     ,   28,    0,   12,    0,    0, 9992,   64,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   10,   90,   40,   40,   80,   60,     ,   32,    0,   26,    0,    0, 9997,   65,    8,   82,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   11,   90,   40,   40,   80,   69,     ,   37,    3,   59,    0,    0, 9994,   71,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   12,   70,   50,   40,   70,   72,   37,   42,    0,   39,    0,    0, 9989,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   13,   70,   40,   30,   70,   71,     ,   39,    0,   48,    0,    0, 9988,   71,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   14,   50,   40,   60,   70,   70,     ,   42,    0,   20,    0,    0, 9978,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   15,   80,   70,   50,  110,   71,     ,   45,    0,   12,    0,    0, 9985,   68,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   16,   60,   30,   30,   90,   68,     ,   46,    0,    2,    0,    0, 9991,   64,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   17,   80,   50,   50,   80,   75,     ,   48,    0,    0,    0,    0, 9993,   65,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   18,   80,   70,   80,  100,   75,   58,   48,    0,    0,    0,    0, 9993,   64,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   19,   80,   70,   60,  100,   70,     ,   44,    0,    0,    0,    0, 9999,   63,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   20,   90,   40,   30,   80,   59,     ,   40,    0,    0,    0,    0,10010,   62,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   21,   80,   30,   30,   50,   45,     ,   31,    0,    0,    0,    0,10011,   60,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20191123,   22,   80,   30,   30,   40,   47,     ,   35,    0,    0,    0,    0,10017,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191123,   23,   80,   40,   40,   60,   48,     ,   37,    0,    0,    0,    0,10017,   58,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191123,   24,   90,   40,   40,   50,   50,   25,   39,    0,    0,    0,    0,10019,   57,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    1,   80,   30,   40,   50,   44,     ,   35,    0,    0,    0,    0,10020,   56,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    2,   70,   20,   20,   40,   33,     ,   27,    0,    0,    0,    0,10026,   50,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    3,   70,   20,   20,   30,   28,     ,   25,    0,    0,    0,    0,10028,   38,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    4,   70,   20,   30,   40,   25,     ,   21,    0,    0,    0,    0,10030,   31,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    5,  120,   20,   20,   40,   29,     ,   28,    0,    0,    0,    0,10034,   38,    8,   98,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    6,  110,   20,   30,   40,   38,    0,   34,    0,    0,    0,    0,10039,   42,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    7,  110,   20,   20,   40,   33,     ,   30,    0,    0,    0,    0,10046,   30,    8,   98,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    8,  140,   20,   20,   30,   40,     ,   37,    0,    3,    0,    0,10055,   33,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,    9,  140,   20,   20,   30,   47,     ,   41,    2,   22,    0,    0,10057,   48,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   10,  150,   20,   20,   40,   62,     ,   45,    8,   58,    0,    0,10064,   58,    6,   88,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   11,  150,   20,   30,   40,   73,     ,   52,    8,   71,    0,    0,10066,   61,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20191124,   12,  170,   30,   20,   50,   86,   13,   59,   10,   85,    0,    0,10066,   64,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20191124,   13,  160,   30,   20,   40,   89,     ,   65,    7,   64,    0,    0,10065,   63,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20191124,   14,  140,   20,   30,   40,   88,     ,   68,    8,   44,    0,    0,10068,   63,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20191124,   15,  190,   20,   20,   30,   89,     ,   71,   10,   24,    0,    0,10071,   61,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191124,   16,  160,   20,   20,   30,   80,     ,   72,    0,    4,    0,    0,10076,   59,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   17,  240,   20,   10,   30,   79,     ,   72,    0,    0,    0,    0,10080,   58,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   18,  210,   10,   20,   20,   78,   64,   71,    0,    0,    0,    0,10085,   57,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   19,    0,   10,    0,   20,   78,     ,   74,    0,    0,    0,    0,10084,   36,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   20,  200,   20,   20,   30,   75,     ,   72,    0,    0,    0,    0,10086,   27,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   21,  150,   10,   10,   20,   72,     ,   70,    0,    0,    0,    0,10084,   31,    8,   98,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   22,  140,   20,   30,   40,   72,     ,   66,    0,    0,    0,    0,10088,   36,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   23,  150,   20,   30,   40,   70,     ,   64,    0,    0,    0,    0,10087,   50,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191124,   24,  150,   20,   20,   40,   70,   66,   65,    0,    0,    0,    0,10089,   48,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191125,    1,  130,   20,   20,   30,   70,     ,   65,    0,    0,    0,    0,10087,   49,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191125,    2,  130,   30,   30,   40,   71,     ,   66,    0,    0,    0,    0,10084,   41,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191125,    3,  130,   30,   30,   40,   65,     ,   60,    0,    0,    0,    0,10084,   40,    7,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191125,    4,  130,   30,   30,   50,   54,     ,   51,    0,    0,    0,    0,10085,   34,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20191125,    5,  150,   20,   20,   40,   54,     ,   52,    0,    0,    0,    0,10086,    4,    9,   98,   34,    7,    1,    0,    0,    0,    0
  240,20191125,    6,  120,   40,   50,   60,   52,   22,   50,    0,    0,    0,    0,10088,    1,    9,   98,   34,    7,    1,    0,    0,    0,    0
  240,20191125,    7,  140,   30,   30,   50,   57,     ,   56,    0,    0,    0,    0,10091,    2,    9,   99,   32,    7,    1,    0,    0,    0,    0
  240,20191125,    8,  140,   40,   40,   70,   62,     ,   60,    0,    2,    0,    0,10089,    4,    9,   99,   32,    7,    1,    0,    0,    0,    0
  240,20191125,    9,  150,   40,   40,   60,   65,     ,   62,    0,   14,    0,    0,10090,   14,    8,   98,   20,    7,    1,    0,    0,    0,    0
  240,20191125,   10,  140,   40,   50,   60,   69,     ,   66,    0,   30,    0,    0,10088,   28,    8,   98,   10,    7,    0,    0,    0,    0,    0
  240,20191125,   11,  130,   40,   40,   70,   78,     ,   73,    0,   50,    0,    0,10085,   57,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191125,   12,  130,   40,   50,   60,   92,   50,   76,    3,   79,    0,    0,10081,   60,    8,   90,    2,    7,    0,    0,    0,    0,    0
  240,20191125,   13,  120,   40,   40,   60,   95,     ,   75,   10,   89,    0,    0,10077,   62,    2,   87,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   14,  120,   40,   30,   60,   90,     ,   73,    3,   36,    0,    0,10072,   64,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   15,  120,   30,   30,   40,   87,     ,   71,    8,   19,    0,    0,10074,   67,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   16,  130,   30,   40,   50,   78,     ,   64,    0,    3,    0,    0,10074,   68,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   17,  120,   30,   40,   50,   82,     ,   68,    0,    0,    0,    0,10070,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   18,  130,   40,   40,   60,   81,   55,   66,    0,    0,    0,    0,10070,   68,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   19,  140,   40,   50,   70,   81,     ,   65,    0,    0,    0,    0,10068,   69,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   20,  140,   50,   50,   70,   80,     ,   63,    0,    0,    0,    0,10068,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   21,  140,   50,   40,   70,   75,     ,   59,    0,    0,    0,    0,10064,   68,    2,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   22,  140,   50,   50,   70,   77,     ,   59,    0,    0,    0,    0,10059,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   23,  140,   50,   50,   70,   77,     ,   60,    0,    0,    0,    0,10060,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191125,   24,  150,   50,   50,   70,   79,   59,   62,    0,    0,    0,    0,10053,   66,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20191126,    1,  150,   50,   40,   70,   81,     ,   61,    0,    0,    0,    0,10045,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20191126,    2,  150,   50,   50,   70,   83,     ,   62,    0,    0,    0,    0,10043,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20191126,    3,  160,   50,   40,   70,   83,     ,   64,    0,    0,    0,    0,10037,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191126,    4,  170,   60,   50,   90,   79,     ,   74,    0,    0,    0,   -1,10034,   40,    8,   96,   51,    7,    0,    1,    0,    0,    0
  240,20191126,    5,  160,   50,   50,   70,   82,     ,   75,    0,    0,    0,   -1,10029,   59,    8,   95,   22,    7,    0,    1,    0,    0,    0
  240,20191126,    6,  160,   50,   40,   70,   86,   73,   79,    0,    0,    0,    0,10026,   59,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20191126,    7,  150,   50,   50,   70,   90,     ,   81,    0,    0,    0,    0,10020,   59,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20191126,    8,  170,   50,   50,   70,   93,     ,   85,    0,    1,    0,    0,10024,   59,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20191126,    9,  170,   60,   60,   80,   95,     ,   89,    0,    6,    0,    0,10023,   50,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191126,   10,  160,   50,   50,   70,  100,     ,   94,    0,   16,    0,    0,10018,   50,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20191126,   11,  170,   60,   60,   90,  108,     ,   97,    0,   35,    0,    0,10012,   61,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20191126,   12,  170,   60,   60,   90,  109,   81,   96,    0,   23,    0,    0,10006,   64,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20191126,   13,  170,   60,   60,   90,  113,     ,   95,    0,   26,    0,    0,10000,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20191126,   14,  170,   60,   50,   90,  113,     ,   91,    0,   17,    0,    0, 9994,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20191126,   15,  170,   60,   60,   90,  100,     ,   94,    0,    7,    0,   -1, 9989,   50,    8,   95,   52,    7,    0,    1,    0,    0,    0
  240,20191126,   16,  160,   60,   60,  100,  101,     ,   96,    0,    2,   10,    3, 9984,   56,    8,   96,   52,    7,    0,    1,    0,    0,    0
  240,20191126,   17,  160,   60,   60,  100,  102,     ,   96,    0,    0,   10,   12, 9983,   56,    8,   96,   52,    7,    0,    1,    0,    0,    0
  240,20191126,   18,  170,   70,   60,   90,  102,   97,   98,    0,    0,   10,    8, 9980,   45,    8,   97,   52,    7,    0,    1,    0,    0,    0
  240,20191126,   19,  160,   60,   60,   90,  105,     ,  100,    0,    0,    6,    1, 9971,   50,    8,   96,   81,    7,    0,    1,    0,    0,    0
  240,20191126,   20,  170,   60,   60,   90,  107,     ,  100,    0,    0,    0,   -1, 9972,   58,    8,   95,   23,    7,    0,    1,    0,    0,    0
  240,20191126,   21,  170,   60,   60,   90,  106,     ,  100,    0,    0,    1,    1, 9965,   58,    8,   95,   23,    7,    0,    1,    0,    0,    0
